Sample	ID	Lane	Patient	Type	RG9MTD1	RG9MTD1_num	Expression	Gene
057N	R17029092LD01-BDESCCDNA057-N	R17029092LD01	57	Normal	NO	0	798.437	MT-RNR1
057N	R17029092LD01-BDESCCDNA057-N	R17029092LD01	57	Normal	NO	0	9994.123	MT-RNR2
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	8725	MT-ATP6
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	452.995	MT-ATP8
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	59790.808	MT-CO1
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	29747.541	MT-CO2
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	29844.758	MT-CO3
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	12068.445	MT-CYB
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	2659.519	MT-ND1
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	10831.483	MT-ND2
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	2094.204	MT-ND3
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	28974.069	MT-ND4
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	2039.654	MT-ND4L
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	2365.749	MT-ND5
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	413.61	MT-ND6
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	1515.262	MT-RNR1
060N	R17029094LD01-BDESCCDNA060-N	R17029094LD01	60	Normal	NO	0	9109.43	MT-RNR2
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	6830.889	MT-ATP6
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	378.788	MT-ATP8
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	29826.294	MT-CO1
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	8583.579	MT-CO2
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	12118.168	MT-CO3
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	4845.508	MT-CYB
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	3393.419	MT-ND1
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	5784.857	MT-ND2
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	1249.464	MT-ND3
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	14197.046	MT-ND4
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	969.652	MT-ND4L
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	2724.574	MT-ND5
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	571.3	MT-ND6
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	1991.36	MT-RNR1
061N	R17029095LD01-BDESCCDNA061-N	R17029095LD01	61	Normal	NO	0	9862.345	MT-RNR2
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	4708.407	MT-ATP6
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	222.288	MT-ATP8
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	32032.982	MT-CO1
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	8231.583	MT-CO2
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	9966.304	MT-CO3
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	4864.746	MT-CYB
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	3635.501	MT-ND1
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	6027.576	MT-ND2
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	1183.035	MT-ND3
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	14800.518	MT-ND4
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	1003.764	MT-ND4L
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	4685.327	MT-ND5
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	1031.779	MT-ND6
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	3264.678	MT-RNR1
062N	R17029096LD01-BDESCCDNA062-N	R17029096LD01	62	Normal	NO	0	14555.847	MT-RNR2
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	137.159	MT-ATP6
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	2.921	MT-ATP8
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	3371.318	MT-CO1
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	684.968	MT-CO2
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	2292.334	MT-CO3
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	171.439	MT-CYB
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	77.625	MT-ND1
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	87.942	MT-ND2
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	107.167	MT-ND3
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	197.779	MT-ND4
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	21.331	MT-ND4L
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	78.184	MT-ND5
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	4.591	MT-ND6
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	80.92	MT-RNR1
067N	R17029099LD01-BDESCCDNA067-N	R17029099LD01	67	Normal	NO	0	1132.696	MT-RNR2
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	87.636	MT-ATP6
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	1.443	MT-ATP8
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	3187.709	MT-CO1
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	664.423	MT-CO2
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	2007.399	MT-CO3
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	140.756	MT-CYB
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	54.472	MT-ND1
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	66.068	MT-ND2
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	275.043	MT-ND3
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	210.313	MT-ND4
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	21.345	MT-ND4L
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	76.523	MT-ND5
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	2.537	MT-ND6
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	81.896	MT-RNR1
068N	R17029100LD01-BDESCCDNA068-N	R17029100LD01	68	Normal	NO	0	779.057	MT-RNR2
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	203.768	MT-ATP6
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	5.739	MT-ATP8
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	3706.629	MT-CO1
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	924.661	MT-CO2
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	1452.286	MT-CO3
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	215.778	MT-CYB
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	100.131	MT-ND1
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	163.282	MT-ND2
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	99.88	MT-ND3
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	431.942	MT-ND4
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	46.214	MT-ND4L
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	198.175	MT-ND5
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	14.948	MT-ND6
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	44.158	MT-RNR1
030T	R17029102LD01-BDESCCDNA030-T	R17029102LD01	30	Tumor	NO	0	350.051	MT-RNR2
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	271.906	MT-ATP6
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	8.146	MT-ATP8
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	5261.112	MT-CO1
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	1438.661	MT-CO2
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	2901.924	MT-CO3
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	298.557	MT-CYB
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	93.295	MT-ND1
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	179.572	MT-ND2
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	166.761	MT-ND3
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	588.322	MT-ND4
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	48.435	MT-ND4L
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	235.119	MT-ND5
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	19.035	MT-ND6
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	705.075	MT-RNR1
031T	R17029103LD01-BDESCCDNA031-T	R17029103LD01	31	Tumor	NO	0	1621.918	MT-RNR2
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	181.775	MT-ATP6
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	6.804	MT-ATP8
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	4055.812	MT-CO1
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	917.254	MT-CO2
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	2097.236	MT-CO3
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	239.277	MT-CYB
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	105.78	MT-ND1
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	185.124	MT-ND2
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	114.9	MT-ND3
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	295.775	MT-ND4
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	30.902	MT-ND4L
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	215.138	MT-ND5
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	19.197	MT-ND6
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	146.733	MT-RNR1
032T	R17029104LD01-BDESCCDNA032-T	R17029104LD01	32	Tumor	NO	0	730.993	MT-RNR2
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	71.749	MT-ATP6
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	1.841	MT-ATP8
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	1934.626	MT-CO1
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	370.721	MT-CO2
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	568.877	MT-CO3
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	108.792	MT-CYB
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	48.701	MT-ND1
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	54.082	MT-ND2
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	29.199	MT-ND3
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	223.184	MT-ND4
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	22.247	MT-ND4L
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	193.196	MT-ND5
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	16.197	MT-ND6
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	512.47	MT-RNR1
033T	R17029105LD01-BDESCCDNA033-T	R17029105LD01	33	Tumor	NO	0	936.892	MT-RNR2
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	133.537	MT-ATP6
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	5.949	MT-ATP8
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	2114.877	MT-CO1
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	577.494	MT-CO2
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	916.477	MT-CO3
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	132.751	MT-CYB
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	39.052	MT-ND1
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	84.517	MT-ND2
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	34.978	MT-ND3
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	147.348	MT-ND4
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	14.542	MT-ND4L
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	118.815	MT-ND5
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	11.678	MT-ND6
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	1236.951	MT-RNR1
036T	R17029106LD01-BDESCCDNA036-T	R17029106LD01	36	Tumor	NO	0	2020.016	MT-RNR2
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	151.29	MT-ATP6
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	7.108	MT-ATP8
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	2430.483	MT-CO1
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	700.614	MT-CO2
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	1559.004	MT-CO3
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	199.644	MT-CYB
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	60.252	MT-ND1
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	90.457	MT-ND2
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	124.396	MT-ND3
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	350.364	MT-ND4
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	27.156	MT-ND4L
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	195.035	MT-ND5
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	26.49	MT-ND6
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	700.338	MT-RNR1
037T	R17029107LD01-BDESCCDNA037-T	R17029107LD01	37	Tumor	NO	0	1873.271	MT-RNR2
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	96.497	MT-ATP6
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	2.76	MT-ATP8
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	2021.265	MT-CO1
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	324.153	MT-CO2
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	930.013	MT-CO3
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	115.254	MT-CYB
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	46.383	MT-ND1
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	55.306	MT-ND2
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	49.436	MT-ND3
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	191.463	MT-ND4
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	21.489	MT-ND4L
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	128.405	MT-ND5
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	8.69	MT-ND6
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	25.364	MT-RNR1
039T	R17029109LD01-BDESCCDNA039-T	R17029109LD01	39	Tumor	YES	1	218.06	MT-RNR2
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	105.275	MT-ATP6
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	2.792	MT-ATP8
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	1951.049	MT-CO1
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	305.384	MT-CO2
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	999.699	MT-CO3
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	116.17	MT-CYB
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	51.102	MT-ND1
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	64.168	MT-ND2
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	30.006	MT-ND3
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	187.618	MT-ND4
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	17.995	MT-ND4L
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	93.876	MT-ND5
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	6.515	MT-ND6
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	257.338	MT-RNR1
040T	R17029110LD01-BDESCCDNA040-T	R17029110LD01	40	Tumor	NO	0	828.879	MT-RNR2
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	101.318	MT-ATP6
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	2.9	MT-ATP8
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	2670.732	MT-CO1
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	432.054	MT-CO2
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	1209.922	MT-CO3
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	134.564	MT-CYB
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	69.135	MT-ND1
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	65.377	MT-ND2
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	65.469	MT-ND3
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	175.935	MT-ND4
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	19.577	MT-ND4L
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	118.228	MT-ND5
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	10.492	MT-ND6
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	44.314	MT-RNR1
041T	R17029111LD01-BDESCCDNA041-T	R17029111LD01	41	Tumor	YES	1	240.722	MT-RNR2
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	100.947	MT-ATP6
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	3.039	MT-ATP8
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	2251.998	MT-CO1
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	343.894	MT-CO2
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	1109.391	MT-CO3
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	125.663	MT-CYB
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	53.281	MT-ND1
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	75.236	MT-ND2
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	59.211	MT-ND3
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	173.692	MT-ND4
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	15.197	MT-ND4L
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	113.768	MT-ND5
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	9.08	MT-ND6
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	774.803	MT-RNR1
043T	R17029112LD01-BDESCCDNA043-T	R17029112LD01	43	Tumor	YES	2	1884.119	MT-RNR2
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	305.779	MT-ATP6
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	10.433	MT-ATP8
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	3364.325	MT-CO1
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	832.155	MT-CO2
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	2232.657	MT-CO3
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	280.838	MT-CYB
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	115.208	MT-ND1
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	212.028	MT-ND2
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	95.314	MT-ND3
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	426.939	MT-ND4
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	43.596	MT-ND4L
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	276.963	MT-ND5
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	17.625	MT-ND6
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	184.928	MT-RNR1
044T	R17029113LD01-BDESCCDNA044-T	R17029113LD01	44	Tumor	NO	0	414.643	MT-RNR2
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	147.595	MT-ATP6
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	4.156	MT-ATP8
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	2986.339	MT-CO1
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	618.253	MT-CO2
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	1914.285	MT-CO3
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	204.848	MT-CYB
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	65.42	MT-ND1
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	75.821	MT-ND2
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	87.275	MT-ND3
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	251.502	MT-ND4
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	25.964	MT-ND4L
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	143.492	MT-ND5
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	7.91	MT-ND6
045T	R17029114LD01-BDESCCDNA045-T	R17029114LD01	45	Tumor	NO	0	50.989	MT-RNR1
